** Epidermal growth factor receptor ** inhibitors currently under investigation include the small molecules ## gefitinib ## (Iressa, ZD1839) and erlotinib (Tarceva, OSI-774), as well as monoclonal antibodies such as cetuximab (IMC-225, Erbitux).	INHIBITOR
** Epidermal growth factor receptor ** inhibitors currently under investigation include the small molecules gefitinib (## Iressa ##, ZD1839) and erlotinib (Tarceva, OSI-774), as well as monoclonal antibodies such as cetuximab (IMC-225, Erbitux).	INHIBITOR
** Epidermal growth factor receptor ** inhibitors currently under investigation include the small molecules gefitinib (Iressa, ## ZD1839 ##) and erlotinib (Tarceva, OSI-774), as well as monoclonal antibodies such as cetuximab (IMC-225, Erbitux).	INHIBITOR
** Epidermal growth factor receptor ** inhibitors currently under investigation include the small molecules gefitinib (Iressa, ZD1839) and ## erlotinib ## (Tarceva, OSI-774), as well as monoclonal antibodies such as cetuximab (IMC-225, Erbitux).	INHIBITOR
** Epidermal growth factor receptor ** inhibitors currently under investigation include the small molecules gefitinib (Iressa, ZD1839) and erlotinib (## Tarceva ##, OSI-774), as well as monoclonal antibodies such as cetuximab (IMC-225, Erbitux).	INHIBITOR
** Epidermal growth factor receptor ** inhibitors currently under investigation include the small molecules gefitinib (Iressa, ZD1839) and erlotinib (Tarceva, ## OSI-774 ##), as well as monoclonal antibodies such as cetuximab (IMC-225, Erbitux).	INHIBITOR
** Epidermal growth factor receptor ** inhibitors currently under investigation include the small molecules gefitinib (Iressa, ZD1839) and erlotinib (Tarceva, OSI-774), as well as monoclonal antibodies such as ## cetuximab ## (IMC-225, Erbitux).	INHIBITOR
** Epidermal growth factor receptor ** inhibitors currently under investigation include the small molecules gefitinib (Iressa, ZD1839) and erlotinib (Tarceva, OSI-774), as well as monoclonal antibodies such as cetuximab (## IMC-225 ##, Erbitux).	INHIBITOR
** Epidermal growth factor receptor ** inhibitors currently under investigation include the small molecules gefitinib (Iressa, ZD1839) and erlotinib (Tarceva, OSI-774), as well as monoclonal antibodies such as cetuximab (IMC-225, ## Erbitux ##).	INHIBITOR
The acetylcholinesterase (AChE) and butyrylcholinesterase (** BuChE **) inhibitory activities of a series of pyrano[2,3-b]quinolines (2, 3), [1,8]naphthyridines (5, 6), ## 4-amino-2,3-diaryl-5,6,7,8-tetrahydrofuro[2,3-b]quinolines ## (11-13)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]furo[2,3-b]pyridine (14), 4-amino-5,6,7,8-tetrahydro-2,3-diphenylthieno[2,3-b]quinoline (15)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]thieno[2,3-b]pyridine (16) are described.	INHIBITOR
The acetylcholinesterase (** AChE **) and butyrylcholinesterase (BuChE) inhibitory activities of a series of pyrano[2,3-b]quinolines (2, 3), [1,8]naphthyridines (5, 6), 4-amino-2,3-diaryl-5,6,7,8-tetrahydrofuro[2,3-b]quinolines (11-13)/ ## 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]furo[2,3-b]pyridine ## (14), 4-amino-5,6,7,8-tetrahydro-2,3-diphenylthieno[2,3-b]quinoline (15)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]thieno[2,3-b]pyridine (16) are described.	INHIBITOR
The acetylcholinesterase (AChE) and ** butyrylcholinesterase ** (BuChE) inhibitory activities of a series of pyrano[2,3-b]quinolines (2, 3), [1,8]naphthyridines (5, 6), 4-amino-2,3-diaryl-5,6,7,8-tetrahydrofuro[2,3-b]quinolines (11-13)/ ## 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]furo[2,3-b]pyridine ## (14), 4-amino-5,6,7,8-tetrahydro-2,3-diphenylthieno[2,3-b]quinoline (15)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]thieno[2,3-b]pyridine (16) are described.	INHIBITOR
The ** acetylcholinesterase ** (AChE) and butyrylcholinesterase (BuChE) inhibitory activities of a series of pyrano[2,3-b]quinolines (2, 3), [1,8]naphthyridines (5, 6), 4-amino-2,3-diaryl-5,6,7,8-tetrahydrofuro[2,3-b]quinolines (11-13)/ ## 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]furo[2,3-b]pyridine ## (14), 4-amino-5,6,7,8-tetrahydro-2,3-diphenylthieno[2,3-b]quinoline (15)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]thieno[2,3-b]pyridine (16) are described.	INHIBITOR
The acetylcholinesterase (AChE) and butyrylcholinesterase (** BuChE **) inhibitory activities of a series of pyrano[2,3-b]quinolines (2, 3), [1,8]naphthyridines (5, 6), 4-amino-2,3-diaryl-5,6,7,8-tetrahydrofuro[2,3-b]quinolines (11-13)/ ## 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]furo[2,3-b]pyridine ## (14), 4-amino-5,6,7,8-tetrahydro-2,3-diphenylthieno[2,3-b]quinoline (15)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]thieno[2,3-b]pyridine (16) are described.	INHIBITOR
The acetylcholinesterase (** AChE **) and butyrylcholinesterase (BuChE) inhibitory activities of a series of pyrano[2,3-b]quinolines (2, 3), [1,8]naphthyridines (5, 6), 4-amino-2,3-diaryl-5,6,7,8-tetrahydrofuro[2,3-b]quinolines (11-13)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]furo[2,3-b]pyridine (14), ## 4-amino-5,6,7,8-tetrahydro-2,3-diphenylthieno[2,3-b]quinoline ## (15)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]thieno[2,3-b]pyridine (16) are described.	INHIBITOR
The acetylcholinesterase (AChE) and ** butyrylcholinesterase ** (BuChE) inhibitory activities of a series of pyrano[2,3-b]quinolines (2, 3), [1,8]naphthyridines (5, 6), 4-amino-2,3-diaryl-5,6,7,8-tetrahydrofuro[2,3-b]quinolines (11-13)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]furo[2,3-b]pyridine (14), ## 4-amino-5,6,7,8-tetrahydro-2,3-diphenylthieno[2,3-b]quinoline ## (15)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]thieno[2,3-b]pyridine (16) are described.	INHIBITOR
The ** acetylcholinesterase ** (AChE) and butyrylcholinesterase (BuChE) inhibitory activities of a series of pyrano[2,3-b]quinolines (2, 3), [1,8]naphthyridines (5, 6), 4-amino-2,3-diaryl-5,6,7,8-tetrahydrofuro[2,3-b]quinolines (11-13)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]furo[2,3-b]pyridine (14), ## 4-amino-5,6,7,8-tetrahydro-2,3-diphenylthieno[2,3-b]quinoline ## (15)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]thieno[2,3-b]pyridine (16) are described.	INHIBITOR
The acetylcholinesterase (AChE) and butyrylcholinesterase (** BuChE **) inhibitory activities of a series of pyrano[2,3-b]quinolines (2, 3), [1,8]naphthyridines (5, 6), 4-amino-2,3-diaryl-5,6,7,8-tetrahydrofuro[2,3-b]quinolines (11-13)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]furo[2,3-b]pyridine (14), ## 4-amino-5,6,7,8-tetrahydro-2,3-diphenylthieno[2,3-b]quinoline ## (15)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]thieno[2,3-b]pyridine (16) are described.	INHIBITOR
The acetylcholinesterase (** AChE **) and butyrylcholinesterase (BuChE) inhibitory activities of a series of pyrano[2,3-b]quinolines (2, 3), [1,8]naphthyridines (5, 6), 4-amino-2,3-diaryl-5,6,7,8-tetrahydrofuro[2,3-b]quinolines (11-13)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]furo[2,3-b]pyridine (14), 4-amino-5,6,7,8-tetrahydro-2,3-diphenylthieno[2,3-b]quinoline (15)/ ## 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]thieno[2,3-b]pyridine ## (16) are described.	INHIBITOR
The acetylcholinesterase (AChE) and ** butyrylcholinesterase ** (BuChE) inhibitory activities of a series of pyrano[2,3-b]quinolines (2, 3), [1,8]naphthyridines (5, 6), 4-amino-2,3-diaryl-5,6,7,8-tetrahydrofuro[2,3-b]quinolines (11-13)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]furo[2,3-b]pyridine (14), 4-amino-5,6,7,8-tetrahydro-2,3-diphenylthieno[2,3-b]quinoline (15)/ ## 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]thieno[2,3-b]pyridine ## (16) are described.	INHIBITOR
The ** acetylcholinesterase ** (AChE) and butyrylcholinesterase (BuChE) inhibitory activities of a series of pyrano[2,3-b]quinolines (2, 3), [1,8]naphthyridines (5, 6), 4-amino-2,3-diaryl-5,6,7,8-tetrahydrofuro[2,3-b]quinolines (11-13)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]furo[2,3-b]pyridine (14), 4-amino-5,6,7,8-tetrahydro-2,3-diphenylthieno[2,3-b]quinoline (15)/ ## 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]thieno[2,3-b]pyridine ## (16) are described.	INHIBITOR
The acetylcholinesterase (AChE) and butyrylcholinesterase (** BuChE **) inhibitory activities of a series of pyrano[2,3-b]quinolines (2, 3), [1,8]naphthyridines (5, 6), 4-amino-2,3-diaryl-5,6,7,8-tetrahydrofuro[2,3-b]quinolines (11-13)/ 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]furo[2,3-b]pyridine (14), 4-amino-5,6,7,8-tetrahydro-2,3-diphenylthieno[2,3-b]quinoline (15)/ ## 4-amino-6,7,8,9-tetrahydro-2,3-diphenyl-5H-cyclohepta[e]thieno[2,3-b]pyridine ## (16) are described.	INHIBITOR
These compounds are competitive and, in a few cases, non-competitive inhibitors for ** AChE **, the most potent being compound (14), though three-fold less active than ## tacrine ##.	INHIBITOR
The ** BuChE ** inhibitory activity is only significant in compounds 11 and 14, ten-fold less active than ## tacrine ##.	INHIBITOR
** Juglone **, isolated from Juglans mandshurica Maxim, induces apoptosis via down-regulation of ## AR ## expression in human prostate cancer LNCaP cells.	INDIRECT-DOWNREGULATOR
Moreover, we found that ** juglone ** significantly inhibited the expression levels of ## androgen receptor ## (AR) and prostate-specific antigen (PSA) in a dose-dependent manner, as well as abrogated up-regulation of AR and PSA genes with and/or without dihydrotestosterone (DHT).	INDIRECT-DOWNREGULATOR
Moreover, we found that ** juglone ** significantly inhibited the expression levels of androgen receptor (## AR ##) and prostate-specific antigen (PSA) in a dose-dependent manner, as well as abrogated up-regulation of AR and PSA genes with and/or without dihydrotestosterone (DHT).	INDIRECT-DOWNREGULATOR
Moreover, we found that ** juglone ** significantly inhibited the expression levels of androgen receptor (AR) and ## prostate-specific antigen ## (PSA) in a dose-dependent manner, as well as abrogated up-regulation of AR and PSA genes with and/or without dihydrotestosterone (DHT).	INDIRECT-DOWNREGULATOR
Moreover, we found that ** juglone ** significantly inhibited the expression levels of androgen receptor (AR) and prostate-specific antigen (## PSA ##) in a dose-dependent manner, as well as abrogated up-regulation of AR and PSA genes with and/or without dihydrotestosterone (DHT).	INDIRECT-DOWNREGULATOR
Moreover, we found that ** juglone ** significantly inhibited the expression levels of androgen receptor (AR) and prostate-specific antigen (PSA) in a dose-dependent manner, as well as abrogated up-regulation of ## AR ## and PSA genes with and/or without dihydrotestosterone (DHT).	INDIRECT-DOWNREGULATOR
Moreover, we found that ** juglone ** significantly inhibited the expression levels of androgen receptor (AR) and prostate-specific antigen (PSA) in a dose-dependent manner, as well as abrogated up-regulation of AR and ## PSA ## genes with and/or without dihydrotestosterone (DHT).	INDIRECT-DOWNREGULATOR
Take together, our results demonstrated that ** juglone ** might induce the apoptosis in LNCaP cell via down-regulation of ## AR ## expression.	INDIRECT-DOWNREGULATOR
** Astemizole **, a potent ## histamine H1-receptor ## antagonist: effect in allergic rhinoconjunctivitis, on antigen and histamine induced skin weal responses and relationship to serum levels.	ANTAGONIST
The efficacy of ** astemizole **, a new, long acting, oral ## histamine H1-receptor ## antagonist was compared to placebo for the treatment of allergic rhinitis and conjunctivitis during the grass pollen season of 1982.	ANTAGONIST
** Tacrine **, the first of the ## cholinesterase ## inhibitors to undergo extensive trials for this purpose, was associated with significant adverse effects including hepatotoxicity.	INHIBITOR
Other ** cholinesterase ** inhibitors, including ## rivastigmine ##, with superior properties in terms of specificity of action and low risk of adverse effects, have now been introduced.	INHIBITOR
** 5-(N,N-dimethyl)-amiloride ** (50 microM; DMA), a concentration that selectively inhibits the ## NHE ## isoforms NHE1 and NHE2, but not NHE3, did not affect DBS.	INHIBITOR
** 5-(N,N-dimethyl)-amiloride ** (50 microM; DMA), a concentration that selectively inhibits the NHE isoforms ## NHE1 ## and NHE2, but not NHE3, did not affect DBS.	INHIBITOR
** 5-(N,N-dimethyl)-amiloride ** (50 microM; DMA), a concentration that selectively inhibits the NHE isoforms NHE1 and ## NHE2 ##, but not NHE3, did not affect DBS.	INHIBITOR
** 5-(N,N-dimethyl)-amiloride ** (50 microM; DMA), a concentration that selectively inhibits the NHE isoforms NHE1 and NHE2, but not ## NHE3 ##, did not affect DBS.	INHIBITOR
5-(N,N-dimethyl)-amiloride (50 microM; ** DMA **), a concentration that selectively inhibits the ## NHE ## isoforms NHE1 and NHE2, but not NHE3, did not affect DBS.	INHIBITOR
5-(N,N-dimethyl)-amiloride (50 microM; ** DMA **), a concentration that selectively inhibits the NHE isoforms ## NHE1 ## and NHE2, but not NHE3, did not affect DBS.	INHIBITOR
5-(N,N-dimethyl)-amiloride (50 microM; ** DMA **), a concentration that selectively inhibits the NHE isoforms NHE1 and ## NHE2 ##, but not NHE3, did not affect DBS.	INHIBITOR
5-(N,N-dimethyl)-amiloride (50 microM; ** DMA **), a concentration that selectively inhibits the NHE isoforms NHE1 and NHE2, but not ## NHE3 ##, did not affect DBS.	INHIBITOR
Nevertheless, 3 mM ** DMA **, a higher concentration that inhibits ## NHE1 ##, NHE2, and NHE3, significantly increased DBS.	INHIBITOR
Nevertheless, 3 mM ** DMA **, a higher concentration that inhibits NHE1, ## NHE2 ##, and NHE3, significantly increased DBS.	INHIBITOR
Nevertheless, 3 mM ** DMA **, a higher concentration that inhibits NHE1, NHE2, and ## NHE3 ##, significantly increased DBS.	INHIBITOR
Moreover, ** S1611 ** and S3226, both specific inhibitors of ## NHE3 ## only, or perfusion with Na+-free solutions, dose dependently increased DBS, as measured by pH-stat and CO2-sensitive electrode, without affecting intracellular pH.	INHIBITOR
Moreover, S1611 and ** S3226 **, both specific inhibitors of ## NHE3 ## only, or perfusion with Na+-free solutions, dose dependently increased DBS, as measured by pH-stat and CO2-sensitive electrode, without affecting intracellular pH.	INHIBITOR
Nevertheless, coperfusion with 0.1 and 0.3 mM ** 5-nitro-2-(3-phenylpropylamino) benzoic acid **, which inhibits the ## cystic fibrosis transmembrane conductor regulator ## (CFTR), dose dependently inhibited S3226-induced DBS.	INHIBITOR
Nevertheless, coperfusion with 0.1 and 0.3 mM ** 5-nitro-2-(3-phenylpropylamino) benzoic acid **, which inhibits the cystic fibrosis transmembrane conductor regulator (## CFTR ##), dose dependently inhibited S3226-induced DBS.	INHIBITOR
In conclusion, only specific apical NHE3 inhibition increased DBS, whereas prostaglandin synthesis, Na+-HCO3- cotransporter activation, or intracellular ** HCO3 **- formation by ## carbonic anhydrase ## was not involved.	PRODUCT-OF
Mechanisms limiting distribution of the ** threonine-protein kinase B-RaF **(V600E) inhibitor ## dabrafenib ## to the brain: implications for the treatment of melanoma brain metastases.	INHIBITOR
Mechanisms limiting distribution of the threonine-protein kinase B-RaF(** V600E **) inhibitor ## dabrafenib ## to the brain: implications for the treatment of melanoma brain metastases.	INHIBITOR
In vitro accumulation studies conducted in Madin-Darby canine kidney II cells indicate that ** dabrafenib ** is an avid substrate for both ## P-gp ## and BCRP.	SUBSTRATE
In vitro accumulation studies conducted in Madin-Darby canine kidney II cells indicate that ** dabrafenib ** is an avid substrate for both P-gp and ## BCRP ##.	SUBSTRATE
Further, compared with ** vemurafenib **, another ## BRAF ##(V600E) inhibitor, dabrafenib showed greater brain penetration with a similar dose.	INHIBITOR
Further, compared with ** vemurafenib **, another BRAF(## V600E ##) inhibitor, dabrafenib showed greater brain penetration with a similar dose.	INHIBITOR
Since the original discovery of ** azoles ** analogs as ## PXR ## antagonists, we have preliminarily defined an important PXR antagonist pharmacophore and developed less-toxic PXR antagonists.	ANTAGONIST
Since the original discovery of ** azoles ** analogs as PXR antagonists, we have preliminarily defined an important ## PXR ## antagonist pharmacophore and developed less-toxic PXR antagonists.	ANTAGONIST
Since the original discovery of ** azoles ** analogs as PXR antagonists, we have preliminarily defined an important PXR antagonist pharmacophore and developed less-toxic ## PXR ## antagonists.	ANTAGONIST
Activation of endogenous ** somatostatin receptor subtype 2 ** (sst2) by ## somatostatin-14 ## or activation of transiently transfected rat D2 dopamine receptors (rD2(long)) by quinpirole had no effect.	ACTIVATOR
Activation of endogenous somatostatin receptor subtype 2 (** sst2 **) by ## somatostatin-14 ## or activation of transiently transfected rat D2 dopamine receptors (rD2(long)) by quinpirole had no effect.	ACTIVATOR
Activation of endogenous somatostatin receptor subtype 2 (sst2) by somatostatin-14 or activation of transiently transfected ** rat D2 dopamine receptors ** (rD2(long)) by ## quinpirole ## had no effect.	ACTIVATOR
Activation of endogenous somatostatin receptor subtype 2 (sst2) by somatostatin-14 or activation of transiently transfected rat D2 dopamine receptors (** rD2 **(long)) by ## quinpirole ## had no effect.	ACTIVATOR
In contrast, in the same system, ** N **-type currents, formed from transiently transfected alpha(1B)/alpha(2)delta-1/beta(3), showed strong ## G-protein ##-mediated inhibition.	INHIBITOR
Levels of ** Cx43 ** protein were also decreased in a dose- and time-dependent manner following ## antofine ## treatment.	INDIRECT-DOWNREGULATOR
Co-treatment of astrocytes with antofine and the intracellular Ca(2+) chelator ** BAPTA-AM ** prevented downregulation of ## Cx43 ## and inhibition of GJIC.	INDIRECT-UPREGULATOR
Co-treatment of astrocytes with ** antofine ** and the intracellular Ca(2+) chelator BAPTA-AM prevented downregulation of ## Cx43 ## and inhibition of GJIC.	INDIRECT-DOWNREGULATOR
Moreover, co-treatment with ** antofine ** and a specific PKCβ inhibitor prevented endocytosis of gap junctions, downregulation of ## Cx43 ##, and inhibition of GJIC.	INDIRECT-DOWNREGULATOR
Taken together, these findings indicate that ** antofine ** induces Cx43 gap junction disassembly by the ## PKCβ ## signaling pathway.	ACTIVATOR
** Torasemide ** inhibits ## angiotensin II ##-induced vasoconstriction and intracellular calcium increase in the aorta of spontaneously hypertensive rats.	INHIBITOR
Isometric contraction induced by a submaximal concentration of ** Ang II ** (10(-7) mol/L) was reduced in a dose-dependent way by ## torasemide ## (IC(50)=0.5+/-0.04 micromol/L).	INHIBITOR
The stimulatory effect of [Ca(2+)](i) induced by a submaximal concentration of ** Ang II ** (10(-7) mol/L) was blocked by ## torasemide ## (IC(50)=0.5+/-0.3 nmol/L).	INHIBITOR
Our findings suggest that ** torasemide ** blocks the vasoconstrictor action of ## Ang II ## in vitro.	INHIBITOR
This action can be related to the ability of ** torasemide ** to block the increase of [Ca(2+)](i) induced by ## Ang II ## in VSMCs.	INHIBITOR
Among the isolated compounds, ** trans-dihydromorin ** (8), oxyresveratrol (9), and steppogenin (12) were found to exhibit significant ## tyrosinase ## inhibition activities.	INHIBITOR
Among the isolated compounds, trans-dihydromorin (8), ** oxyresveratrol ** (9), and steppogenin (12) were found to exhibit significant ## tyrosinase ## inhibition activities.	INHIBITOR
Among the isolated compounds, trans-dihydromorin (8), oxyresveratrol (9), and ** steppogenin ** (12) were found to exhibit significant ## tyrosinase ## inhibition activities.	INHIBITOR
Prostaglandin E1, E2, STA2 (a stable analogue of thromboxane A2), ** 17-phenyl-trinor-PGE2 ** (an EP1-selective agonist) and sulprostone (an EP3-selective agonist) inhibited the HVA Ca2+ current (HVA ICa) dose-dependently, and the rank order of potency to inhibit ## HVA Ca2+ channels ## was sulprostone>PGE2, PGE1>STA2**17-phenyl-trinor-PGE2.	DOWNREGULATOR
Prostaglandin E1, E2, ** STA2 ** (a stable analogue of thromboxane A2), 17-phenyl-trinor-PGE2 (an EP1-selective agonist) and sulprostone (an EP3-selective agonist) inhibited the HVA Ca2+ current (HVA ICa) dose-dependently, and the rank order of potency to inhibit ## HVA Ca2+ channels ## was sulprostone>PGE2, PGE1>STA2**17-phenyl-trinor-PGE2.	INDIRECT-DOWNREGULATOR
Prostaglandin E1, E2, STA2 (a stable analogue of ** thromboxane A2 **), 17-phenyl-trinor-PGE2 (an EP1-selective agonist) and sulprostone (an EP3-selective agonist) inhibited the HVA Ca2+ current (HVA ICa) dose-dependently, and the rank order of potency to inhibit ## HVA Ca2+ channels ## was sulprostone>PGE2, PGE1>STA2**17-phenyl-trinor-PGE2.	INDIRECT-DOWNREGULATOR
Prostaglandin E1, E2, STA2 (a stable analogue of thromboxane A2), 17-phenyl-trinor-PGE2 (an EP1-selective agonist) and ** sulprostone ** (an EP3-selective agonist) inhibited the HVA Ca2+ current (HVA ICa) dose-dependently, and the rank order of potency to inhibit ## HVA Ca2+ channels ## was sulprostone>PGE2, PGE1>STA2**17-phenyl-trinor-PGE2.	INDIRECT-DOWNREGULATOR
Prostaglandin E1, E2, STA2 (a stable analogue of thromboxane A2), 17-phenyl-trinor-PGE2 (an EP1-selective agonist) and sulprostone (an EP3-selective agonist) inhibited the HVA Ca2+ current (HVA ICa) dose-dependently, and the rank order of potency to inhibit ** HVA Ca2+ channels ** was ## sulprostone ##>PGE2, PGE1>STA2**17-phenyl-trinor-PGE2.	INHIBITOR
Prostaglandin E1, E2, STA2 (a stable analogue of thromboxane A2), 17-phenyl-trinor-PGE2 (an EP1-selective agonist) and sulprostone (an EP3-selective agonist) inhibited the HVA Ca2+ current (HVA ICa) dose-dependently, and the rank order of potency to inhibit ** HVA Ca2+ channels ** was sulprostone>## PGE2 ##, PGE1>STA2**17-phenyl-trinor-PGE2.	INHIBITOR
Prostaglandin E1, E2, STA2 (a stable analogue of thromboxane A2), 17-phenyl-trinor-PGE2 (an EP1-selective agonist) and sulprostone (an EP3-selective agonist) inhibited the HVA Ca2+ current (HVA ICa) dose-dependently, and the rank order of potency to inhibit ** HVA Ca2+ channels ** was sulprostone>PGE2, ## PGE1 ##>STA2**17-phenyl-trinor-PGE2.	INHIBITOR
Prostaglandin E1, E2, STA2 (a stable analogue of thromboxane A2), 17-phenyl-trinor-PGE2 (an EP1-selective agonist) and sulprostone (an EP3-selective agonist) inhibited the HVA Ca2+ current (HVA ICa) dose-dependently, and the rank order of potency to inhibit ** HVA Ca2+ channels ** was sulprostone>PGE2, PGE1>## STA2 ##**17-phenyl-trinor-PGE2.	INHIBITOR
Prostaglandin E1, E2, STA2 (a stable analogue of thromboxane A2), 17-phenyl-trinor-PGE2 (an EP1-selective agonist) and sulprostone (an EP3-selective agonist) inhibited the HVA Ca2+ current (HVA ICa) dose-dependently, and the rank order of potency to inhibit ** HVA Ca2+ channels ** was sulprostone>PGE2, PGE1>STA2**## 17-phenyl-trinor-PGE2 ##.	INHIBITOR
Prostaglandin E1, E2, STA2 (a stable analogue of thromboxane A2), ** 17-phenyl-trinor-PGE2 ** (an ## EP1 ##-selective agonist) and sulprostone (an EP3-selective agonist) inhibited the HVA Ca2+ current (HVA ICa) dose-dependently, and the rank order of potency to inhibit HVA Ca2+ channels was sulprostone>PGE2, PGE1>STA2**17-phenyl-trinor-PGE2.	AGONIST
Prostaglandin E1, E2, STA2 (a stable analogue of thromboxane A2), 17-phenyl-trinor-PGE2 (an EP1-selective agonist) and ** sulprostone ** (an ## EP3 ##-selective agonist) inhibited the HVA Ca2+ current (HVA ICa) dose-dependently, and the rank order of potency to inhibit HVA Ca2+ channels was sulprostone>PGE2, PGE1>STA2**17-phenyl-trinor-PGE2.	AGONIST
SC-51089 (10(-5) M), a selective EP1-receptor antagonist, showed no effect on the PGE1- or PGE2-induced inhibition of the HVA ICa, thereby indicating that ** PGE1 **- and PGE2-induced inhibition of the ## HVA Ca2+ channels ## is possibly mediated by the EP3 receptor.	INHIBITOR
SC-51089 (10(-5) M), a selective EP1-receptor antagonist, showed no effect on the PGE1- or PGE2-induced inhibition of the HVA ICa, thereby indicating that PGE1- and ** PGE2 **-induced inhibition of the ## HVA Ca2+ channels ## is possibly mediated by the EP3 receptor.	INHIBITOR
** SC-51089 ** (10(-5) M), a selective ## EP1-receptor ## antagonist, showed no effect on the PGE1- or PGE2-induced inhibition of the HVA ICa, thereby indicating that PGE1- and PGE2-induced inhibition of the HVA Ca2+ channels is possibly mediated by the EP3 receptor.	ANTAGONIST
The inhibitory effect of PGE1 or sulprostone was prevented by pretreatment with pertussis toxin [islet activating protein (IAP)] or phorbol-12-myristate-13-acetate (PMA), and the ** protein kinase C ** (PKC) inhibitor ## chelerythrine ## blocked the action of PMA.	INHIBITOR
The inhibitory effect of PGE1 or sulprostone was prevented by pretreatment with pertussis toxin [islet activating protein (IAP)] or phorbol-12-myristate-13-acetate (PMA), and the protein kinase C (** PKC **) inhibitor ## chelerythrine ## blocked the action of PMA.	INHIBITOR
It was concluded that ** PGE1 ** selectively reduces both N- and R-type Ca2+ currents by activating a ## G-protein ## probably through the EP3 receptor in paratracheal ganglion cells.	ACTIVATOR
Inhibition of ** MCP-1 ** and MIP-2 transcription and translation by ## mimosine ## in muscle tissue infected with the parasite Trichinella spiralis.	INDIRECT-DOWNREGULATOR
Inhibition of MCP-1 and ** MIP-2 ** transcription and translation by ## mimosine ## in muscle tissue infected with the parasite Trichinella spiralis.	INDIRECT-DOWNREGULATOR
In addition, we found that ** MCP-1 ** transcription and translation was completely inhibited by ## mimosine ##, while MIP-2 transcription and translation was partially inhibited at 30 and 40 days; yet it was totally inhibited after 10 and 20 days in encysted diaphragm tissue infected by T. spiralis.	INDIRECT-DOWNREGULATOR
In addition, we found that MCP-1 transcription and translation was completely inhibited by ** mimosine **, while ## MIP-2 ## transcription and translation was partially inhibited at 30 and 40 days; yet it was totally inhibited after 10 and 20 days in encysted diaphragm tissue infected by T. spiralis.	INDIRECT-DOWNREGULATOR
This is described in a case study of the expedited review and approval of ** peramivir **, a novel ## neuraminidase ## inhibitor, in Japan in the context of the emergence of new strain of influenza in 2009.	INHIBITOR
The influence of sex, ethnicity, and ** CYP2B6 ** genotype on ## bupropion ## metabolism as an index of hepatic CYP2B6 activity in humans.	SUBSTRATE
To identify important covariates associated with interindividual variation in CYP2B6 activity in vivo, we evaluated these effects in healthy volunteers using ** bupropion ** (Wellbutrin SR GlaxoSmithKline, Research Triangle Park, NC) as a ## CYP2B6 ## probe substrate.	SUBSTRATE
To identify important covariates associated with interindividual variation in CYP2B6 activity in vivo, we evaluated these effects in healthy volunteers using bupropion (** Wellbutrin SR ** GlaxoSmithKline, Research Triangle Park, NC) as a ## CYP2B6 ## probe substrate.	SUBSTRATE
These results suggest that ** CYP2B6 ** genotype is the most important patient variable for predicting the level of CYP2B6 activity in women, when measured by the metabolism of ## bupropion ##.	SUBSTRATE
These results suggest that CYP2B6 genotype is the most important patient variable for predicting the level of ** CYP2B6 ** activity in women, when measured by the metabolism of ## bupropion ##.	SUBSTRATE
